,Dataset: COMPTON-1993 (COMP28ID),,,,,,,,,
,Data From (Title): Personnel Attrition Data,,,,,,,,,
,"Author: Compton, Jonathon W.",,,,,,,,,
,Organization: US Army TRADOC Systems Analysis Activity,,,,,,,,,
,"Address: White Sands Missile Range, New Mexico 88002",,,,,,,,,
,Publication Date: November 1983.,,,,,,,,,
,Classification: UNCLASSIFIED.,,,,,,,,,
,Source Available From: DTIC as AD-B085 206.,,,,,,,,,
,"Prepared By: Dr. Robert L. Helmbold, US Army Concepts Analysis Agency",,,,,,,,,
,Spreadsheet last revised: 17 November 1993.,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-
Seq.,Division,,Sub-Unit,Sub-Unit,Sub-Unit,,,,,
No.,Name,Date,Level 1,Level 2,Level 3,KIA,WIA,MIA,NB,Total
-,-,-,-,-,-,-,-,-,-,-
533,28th Infantry,11/05/1944,112TH RCT,3D BN,L CO,--,16,--,4,20
534,28th Infantry,11/05/1944,112TH RCT,3D BN,M CO,--,6,1,1,8
535,28th Infantry,11/05/1944,112TH RCT,229 FA BN,HHB,--,--,--,--,0
536,28th Infantry,11/05/1944,112TH RCT,229 FA BN,SVC BTRY,--,1,--,--,1
537,28th Infantry,11/05/1944,112TH RCT,229 FA BN,A BTRY,--,3,--,--,3
538,28th Infantry,11/05/1944,112TH RCT,229 FA BN,B BTRY,--,--,--,--,0
539,28th Infantry,11/05/1944,112TH RCT,229 FA BN,C BTRY,--,--,--,--,0
540,28th Infantry,11/05/1944,112TH RCT,229 FA BN,MED DET,--,--,--,--,0
541,28th Infantry,11/05/1944,112TH RCT,"C CO, 103 ENGR CBT BN",--,--,--,--,--,0
542,28th Infantry,11/05/1944,112TH RCT,"C CO, 103 MED DET",--,2,1,--,--,3
543,28th Infantry,11/05/1944,112TH RCT,"B CO, 86 CML BN",--,--,--,--,--,0
544,28th Infantry,11/05/1944,112TH RCT,"D CO, 86 CML BN",--,--,--,--,--,0
545,28th Infantry,11/05/1944,112TH RCT,"B CO, 893 TD BN (-)",--,--,2,--,--,2
546,28th Infantry,11/05/1944,112TH RCT,"C CO ,893 TD BN (-)",--,2,4,1,--,7
547,28th Infantry,11/05/1944,112TH RCT,"A CO, 707 TANK BN",--,1,1,--,--,2
548,28th Infantry,11/05/1944,112TH RCT,"B CO, 707 TANK BN",--,--,--,--,--,0
549,28th Infantry,11/05/1944,112TH RCT,"C CO, 707 TANK BN",--,1,2,--,--,3
550,28th Infantry,11/05/1944,112TH RCT,20 ENGR CBT BN,HHC & SVC CO,2,--,--,--,2
551,28th Infantry,11/05/1944,112TH RCT,20 ENGR CBT BN,A CO,--,2,--,--,2
552,28th Infantry,11/05/1944,112TH RCT,20 ENGR CBT BN,B CO,--,2,--,--,2
553,28th Infantry,11/05/1944,112TH RCT,20 ENGR CBT BN,C CO,--,--,--,--,0
554,28th Infantry,11/05/1944,112TH RCT,20 ENGR CBT BN,MED DET,--,--,--,--,0
555,28th Infantry,11/05/1944,DIVARTY,HHC,--,--,--,--,--,0
556,28th Infantry,11/05/1944,DIVARTY,MED DET,--,--,--,--,--,0
557,28th Infantry,11/05/1944,DIVARTY,76 FA BN,HHB,--,--,--,--,0
558,28th Infantry,11/05/1944,DIVARTY,76 FA BN,SVC BTRY,--,--,--,--,0
559,28th Infantry,11/05/1944,DIVARTY,76 FA BN,A BTRY,--,--,--,--,0
560,28th Infantry,11/05/1944,DIVARTY,76 FA BN,B BTRY,--,--,--,--,0
561,28th Infantry,11/05/1944,DIVARTY,76 FA BN,C BTRY,--,--,--,--,0
562,28th Infantry,11/05/1944,DIVARTY,76 FA BN,MED DET,--,--,--,--,0
563,28th Infantry,11/05/1944,DIVARTY,108 FA BN,HHB,--,--,--,--,0
564,28th Infantry,11/05/1944,DIVARTY,108 FA BN,SVC BTRY,--,--,--,--,0
565,28th Infantry,11/05/1944,DIVARTY,108 FA BN,A BTRY,--,--,--,--,0
566,28th Infantry,11/05/1944,DIVARTY,108 FA BN,B BTRY,--,--,--,1,1
567,28th Infantry,11/05/1944,DIVARTY,108 FA BN,C BTRY,--,--,--,--,0
568,28th Infantry,11/05/1944,DIVARTY,108 FA BN,MED DET,--,--,--,--,0
569,28th Infantry,11/05/1944,DIVARTY,86 CML MORT (MTZ) BN (-),HHD,--,--,--,--,0
570,28th Infantry,11/05/1944,DIVARTY,86 CML MORT (MTZ) BN (-),A CO,--,--,--,1,1
571,28th Infantry,11/05/1944,DIVARTY,86 CML MORT (MTZ) BN (-),C CO,--,--,--,--,0
572,28th Infantry,11/05/1944,DIVARTY,86 CML MORT (MTZ) BN (-),MED DET,--,--,--,--,0
573,28th Infantry,11/05/1944,DIVARTY,87 CML MORT BN (-),D CO,--,--,--,--,0
574,28th Infantry,11/05/1944,DIVARTY,987 FA BN (-),A BTRY,--,--,--,--,0
575,28th Infantry,11/05/1944,DIVARTY,893 TD BN (-),HHC,--,--,--,--,0
576,28th Infantry,11/05/1944,DIVARTY,893 TD BN (-),RCN CO,--,1,--,--,1
577,28th Infantry,11/05/1944,DIVARTY,893 TD BN (-),MED DET,--,--,--,--,0
578,28th Infantry,11/05/1944,DIVARTY,707 TANK BN (-),HHC,--,--,--,--,0
579,28th Infantry,11/05/1944,DIVARTY,707 TANK BN (-),SVC CO,--,--,--,--,0
580,28th Infantry,11/05/1944,DIVARTY,707 TANK BN (-),A CO,--,--,--,--,0
581,28th Infantry,11/05/1944,DIVARTY,707 TANK BN (-),MED DET,--,--,--,--,0
582,28th Infantry,11/05/1944,DIV TRAINS,728 ORD LT MAINT CO,--,--,--,--,--,0
583,28th Infantry,11/05/1944,DIV TRAINS,103 MED BN (-),HHC,--,--,--,--,0
584,28th Infantry,11/05/1944,DIV TRAINS,103 MED BN (-),D CO,--,--,--,--,0
585,28th Infantry,11/05/1944,DIV TRAINS,SUPPORT TROOPS,"HQ, SP TROOPS",--,--,--,--,0
586,28th Infantry,11/05/1944,DIV TRAINS,SUPPORT TROOPS,MP PLATOON,--,--,--,--,0
587,28th Infantry,11/05/1944,DIV TRAINS,SUPPORT TROOPS,DIVISION BAND,--,--,--,--,0
588,28th Infantry,11/05/1944,DIV TRAINS,SUPPORT TROOPS,28 SIGNAL CO,--,--,--,--,0
589,28th Infantry,11/05/1944,DIV TRAINS,SUPPORT TROOPS,"MED DET, SP TROOPS",--,--,--,--,0
590,28th Infantry,11/05/1944,DIV TRAINS,28 QM CO,--,--,--,1,5,6
591,,,,,TOTAL,28,160,38,83,309
592,28th Infantry,11/06/1944,DIV HQ,HHC,--,--,--,--,--,0
593,28th Infantry,11/06/1944,DIV HQ,CIC DET,--,--,--,--,--,0
594,28th Infantry,11/06/1944,DIV HQ,103D ENGR CBT BN (-),HHC & SVC CO,--,--,--,--,0
595,28th Infantry,11/06/1944,DIV HQ,103D ENGR CBT BN (-),MED DET,--,--,--,--,0
596,28th Infantry,11/06/1944,DIV HQ,28TH RCN TRP (MECZ),--,--,--,--,1,1
597,28th Infantry,11/06/1944,DIV HQ,"D CO, 707 TANK BN",--,--,--,--,--,0
598,28th Infantry,11/06/1944,109TH RCT,"HQ, 109TH RCT",HHC,--,--,--,1,1
599,28th Infantry,11/06/1944,109TH RCT,"HQ, 109TH RCT",SVC CO,--,--,--,1,1
600,28th Infantry,11/06/1944,109TH RCT,"HQ, 109TH RCT",CANNON CO,--,1,--,--,1
601,28th Infantry,11/06/1944,109TH RCT,"HQ, 109TH RCT",ANTITANK CO,--,--,--,2,2
602,28th Infantry,11/06/1944,109TH RCT,"HQ, 109TH RCT",MED DET,1,3,--,3,7
603,28th Infantry,11/06/1944,109TH RCT,1ST BN,HHC,--,3,3,--,6
604,28th Infantry,11/06/1944,109TH RCT,1ST BN,A CO,2,7,14,5,28
605,28th Infantry,11/06/1944,109TH RCT,1ST BN,B CO,1,9,11,--,21
606,28th Infantry,11/06/1944,109TH RCT,1ST BN,C CO,1,16,14,--,31
607,28th Infantry,11/06/1944,109TH RCT,1ST BN,D CO,--,1,1,2,4
608,28th Infantry,11/06/1944,109TH RCT,2ND BN,HHC,--,--,--,--,0
609,28th Infantry,11/06/1944,109TH RCT,2ND BN,E CO,--,2,18,13,33
610,28th Infantry,11/06/1944,109TH RCT,2ND BN,F CO,--,23,--,11,34
611,28th Infantry,11/06/1944,109TH RCT,2ND BN,G CO,2,13,--,3,18
612,28th Infantry,11/06/1944,109TH RCT,2ND BN,H CO,2,12,--,3,17
613,28th Infantry,11/06/1944,109TH RCT,3D BN,HHC,--,--,--,1,1
614,28th Infantry,11/06/1944,109TH RCT,3D BN,I CO,1,1,1,3,6
615,28th Infantry,11/06/1944,109TH RCT,3D BN,K CO,--,--,--,4,4
616,28th Infantry,11/06/1944,109TH RCT,3D BN,L CO,2,16,2,--,20
617,28th Infantry,11/06/1944,109TH RCT,3D BN,M CO,--,3,--,2,5
618,28th Infantry,11/06/1944,109TH RCT,107TH FA BN,HHB,--,--,--,1,1
619,28th Infantry,11/06/1944,109TH RCT,107TH FA BN,SVC BTRY,--,--,--,--,0
620,28th Infantry,11/06/1944,109TH RCT,107TH FA BN,A BTRY,--,--,--,3,3
621,28th Infantry,11/06/1944,109TH RCT,107TH FA BN,B BTRY,--,4,--,--,4
622,28th Infantry,11/06/1944,109TH RCT,107TH FA BN,C BTRY,--,--,--,--,0
623,28th Infantry,11/06/1944,109TH RCT,107TH FA BN,MED DET,--,--,--,--,0
624,28th Infantry,11/06/1944,109TH RCT,"A CO, 103 ENGR CBT BN",--,--,--,--,--,0
625,28th Infantry,11/06/1944,109TH RCT,"A CO, 103 MED BN",--,--,--,--,--,0
626,28th Infantry,11/06/1944,110TH RCT,"HQ, 110TH RCT",HHC,--,--,--,--,0
627,28th Infantry,11/06/1944,110TH RCT,"HQ, 110TH RCT",SVC CO,--,--,--,--,0
628,28th Infantry,11/06/1944,110TH RCT,"HQ, 110TH RCT",CANNON CO,--,--,--,--,0
629,28th Infantry,11/06/1944,110TH RCT,"HQ, 110TH RCT",ANTITANK CO,--,--,--,--,0
630,28th Infantry,11/06/1944,110TH RCT,"HQ, 110TH RCT",MED DET,--,--,1,--,1
631,28th Infantry,11/06/1944,110TH RCT,1ST BN,HHC,--,1,1,--,2
632,28th Infantry,11/06/1944,110TH RCT,1ST BN,A CO,1,5,--,2,8
633,28th Infantry,11/06/1944,110TH RCT,1ST BN,B CO,--,5,--,--,5
634,28th Infantry,11/06/1944,110TH RCT,1ST BN,C CO,--,10,--,4,14
635,28th Infantry,11/06/1944,110TH RCT,1ST BN,D CO,--,1,--,1,2
636,28th Infantry,11/06/1944,110TH RCT,2D BN,HHC,--,--,--,--,0
637,28th Infantry,11/06/1944,110TH RCT,2D BN,E CO,--,8,--,1,9
638,28th Infantry,11/06/1944,110TH RCT,2D BN,F CO,--,--,--,2,2
639,28th Infantry,11/06/1944,110TH RCT,2D BN,G CO,--,3,--,2,5
640,28th Infantry,11/06/1944,110TH RCT,2D BN,H CO,--,--,--,--,0
641,28th Infantry,11/06/1944,110TH RCT,109TH FA BN,HHB,--,--,--,--,0
642,28th Infantry,11/06/1944,110TH RCT,109TH FA BN,SVC BTRY,--,--,--,--,0
643,28th Infantry,11/06/1944,110TH RCT,109TH FA BN,A BTRY,--,--,--,--,0
644,28th Infantry,11/06/1944,110TH RCT,109TH FA BN,B BTRY,--,--,--,--,0
645,28th Infantry,11/06/1944,110TH RCT,109TH FA BN,C BTRY,--,--,--,--,0
646,28th Infantry,11/06/1944,110TH RCT,109TH FA BN,MED DET,--,--,--,--,0
647,28th Infantry,11/06/1944,110TH RCT,"B CO, 103 ENGR CBT BN",--,--,--,--,--,0
648,28th Infantry,11/06/1944,110TH RCT,"B CO, 103 MED BN",--,--,--,--,--,0
649,28th Infantry,11/06/1944,110TH RCT,"A CO, 1340 ENGR CBT BN",--,--,--,--,--,0
650,28th Infantry,11/06/1944,110TH RCT,"A CO, 146 ENGR CBT BN",--,--,--,--,--,0
651,28th Infantry,11/06/1944,112TH RCT,"HQ, 112 RCT",HHC,--,2,3,--,5
652,28th Infantry,11/06/1944,112TH RCT,"HQ, 112 RCT",SVC CO,--,--,--,--,0
653,28th Infantry,11/06/1944,112TH RCT,"HQ, 112 RCT",CANNON CO,--,--,2,1,3
654,28th Infantry,11/06/1944,112TH RCT,"HQ, 112 RCT",ANTITANK CO,--,1,--,--,1
655,28th Infantry,11/06/1944,112TH RCT,"HQ, 112 RCT",MED DET,--,1,--,2,3
656,28th Infantry,11/06/1944,112TH RCT,1ST BN,HHC,--,3,--,1,4
657,28th Infantry,11/06/1944,112TH RCT,1ST BN,A CO,--,2,--,2,4
658,28th Infantry,11/06/1944,112TH RCT,1ST BN,B CO,--,1,--,4,5
659,28th Infantry,11/06/1944,112TH RCT,1ST BN,C CO,--,--,--,--,0
660,28th Infantry,11/06/1944,112TH RCT,1ST BN,D CO,--,4,--,3,7
661,28th Infantry,11/06/1944,112TH RCT,2D BN,HHC,--,5,--,4,9
662,28th Infantry,11/06/1944,112TH RCT,2D BN,E CO,--,15,--,24,39
663,28th Infantry,11/06/1944,112TH RCT,2D BN,F CO,1,16,--,14,31
664,28th Infantry,11/06/1944,112TH RCT,2D BN,G CO,--,19,--,17,36
665,28th Infantry,11/06/1944,112TH RCT,2D BN,H CO,--,14,19,18,51
666,28th Infantry,11/06/1944,112TH RCT,3D BN,HHC,1,5,--,1,7
667,28th Infantry,11/06/1944,112TH RCT,3D BN,I CO,--,3,--,5,8
668,28th Infantry,11/06/1944,112TH RCT,3D BN,K CO,--,1,--,--,1
669,28th Infantry,11/06/1944,112TH RCT,3D BN,L CO,--,4,--,1,5
670,28th Infantry,11/06/1944,112TH RCT,3D BN,M CO,1,4,--,1,6
671,28th Infantry,11/06/1944,112TH RCT,229 FA BN,HHB,--,--,--,--,0
672,28th Infantry,11/06/1944,112TH RCT,229 FA BN,SVC BTRY,--,--,--,--,0
673,28th Infantry,11/06/1944,112TH RCT,229 FA BN,A BTRY,--,--,--,--,0
674,28th Infantry,11/06/1944,112TH RCT,229 FA BN,B BTRY,--,--,--,--,0
675,28th Infantry,11/06/1944,112TH RCT,229 FA BN,C BTRY,--,--,--,--,0
676,28th Infantry,11/06/1944,112TH RCT,229 FA BN,MED DET,--,--,--,--,0
677,28th Infantry,11/06/1944,112TH RCT,"C CO, 103 ENGR CBT BN",--,--,--,--,1,1
678,28th Infantry,11/06/1944,112TH RCT,"C CO, 103 MED DET",--,--,--,--,--,0
679,28th Infantry,11/06/1944,112TH RCT,"B CO, 86 CML BN",--,--,--,--,--,0
680,28th Infantry,11/06/1944,112TH RCT,"D CO, 86 CML BN",--,--,--,--,--,0
681,28th Infantry,11/06/1944,112TH RCT,"B CO, 707 TANK BN",--,1,4,--,--,5
682,28th Infantry,11/06/1944,112TH RCT,"C CO, 707 TANK BN",--,1,--,--,--,1
683,28th Infantry,11/06/1944,112TH RCT,1340 ENGR CBT BN,HHC & SVC CO,--,--,--,--,0
684,28th Infantry,11/06/1944,112TH RCT,1340 ENGR CBT BN,B CO,--,--,--,1,1
685,28th Infantry,11/06/1944,112TH RCT,1340 ENGR CBT BN,C CO,--,--,--,--,0
686,28th Infantry,11/06/1944,112TH RCT,1340 ENGR CBT BN,MED DET,--,--,--,--,0
687,28th Infantry,11/06/1944,112TH RCT,20 ENGR CBT BN,HHC & SVC CO,--,--,--,1,1
688,28th Infantry,11/06/1944,112TH RCT,20 ENGR CBT BN,A CO,--,3,6,--,9
689,28th Infantry,11/06/1944,112TH RCT,20 ENGR CBT BN,B CO,1,--,--,--,1
690,28th Infantry,11/06/1944,112TH RCT,20 ENGR CBT BN,C CO,1,2,18,--,21
691,28th Infantry,11/06/1944,112TH RCT,20 ENGR CBT BN,MED DET,--,--,--,--,0
692,28th Infantry,11/06/1944,112TH RCT,146 ENGR CBT BN (-),HHC & SVC CO,--,--,--,--,0
693,28th Infantry,11/06/1944,112TH RCT,146 ENGR CBT BN (-),A CO,2,5,--,1,8
694,28th Infantry,11/06/1944,112TH RCT,146 ENGR CBT BN (-),C CO,--,4,--,1,5
695,28th Infantry,11/06/1944,112TH RCT,146 ENGR CBT BN (-),MED DET,--,--,--,--,0
696,28th Infantry,11/06/1944,"TASK FORCE ""R""","3D BN, 110TH INF",HHC,--,1,1,--,2
697,28th Infantry,11/06/1944,"TASK FORCE ""R""","3D BN, 110TH INF",I CO,--,2,--,--,2
698,28th Infantry,11/06/1944,"TASK FORCE ""R""","3D BN, 110TH INF",K CO,--,4,--,1,5
699,28th Infantry,11/06/1944,"TASK FORCE ""R""","3D BN, 110TH INF",L CO,--,9,--,1,10
700,28th Infantry,11/06/1944,"TASK FORCE ""R""","3D BN, 110TH INF",M CO,--,1,--,--,1
701,28th Infantry,11/06/1944,"TASK FORCE ""R""","A CO, 707 TANK BN",--,--,--,--,--,0
702,28th Infantry,11/06/1944,"TASK FORCE ""R""","B CO, 893 TD BN (-)",--,--,1,--,1,2
703,28th Infantry,11/06/1944,"TASK FORCE ""R""","C CO, 893 TD BN (-)",--,--,1,1,--,2
704,28th Infantry,11/06/1944,DIVARTY,HHC,--,--,--,--,--,0
705,28th Infantry,11/06/1944,DIVARTY,MED DET,--,--,--,--,--,0
706,28th Infantry,11/06/1944,DIVARTY,76 FA BN,HHB,--,--,--,--,0
707,28th Infantry,11/06/1944,DIVARTY,76 FA BN,SVC BTRY,--,--,--,--,0
708,28th Infantry,11/06/1944,DIVARTY,76 FA BN,A BTRY,--,--,--,--,0
709,28th Infantry,11/06/1944,DIVARTY,76 FA BN,B BTRY,--,--,--,--,0
710,28th Infantry,11/06/1944,DIVARTY,76 FA BN,C BTRY,--,--,--,--,0
711,28th Infantry,11/06/1944,DIVARTY,76 FA BN,MED DET,--,--,--,--,0
712,28th Infantry,11/06/1944,DIVARTY,108 FA BN,HHB,--,--,--,--,0
713,28th Infantry,11/06/1944,DIVARTY,108 FA BN,SVC BTRY,--,--,--,--,0
714,28th Infantry,11/06/1944,DIVARTY,108 FA BN,A BTRY,--,--,--,--,0
715,28th Infantry,11/06/1944,DIVARTY,108 FA BN,B BTRY,--,--,--,--,0
716,28th Infantry,11/06/1944,DIVARTY,108 FA BN,C BTRY,--,--,--,--,0
717,28th Infantry,11/06/1944,DIVARTY,108 FA BN,MED DET,--,--,--,--,0
718,28th Infantry,11/06/1944,DIVARTY,86 CML MORT (MTZ) BN (-),HHD,--,--,--,--,0
719,28th Infantry,11/06/1944,DIVARTY,86 CML MORT (MTZ) BN (-),A CO,--,--,--,--,0
720,28th Infantry,11/06/1944,DIVARTY,86 CML MORT (MTZ) BN (-),C CO,--,--,--,--,0
721,28th Infantry,11/06/1944,DIVARTY,86 CML MORT (MTZ) BN (-),MED DET,--,--,--,--,0
722,28th Infantry,11/06/1944,DIVARTY,987 FA BN (-),A BTRY,--,--,--,--,0
723,28th Infantry,11/06/1944,DIVARTY,893 TD BN (-),HHC,--,--,--,--,0
724,28th Infantry,11/06/1944,DIVARTY,893 TD BN (-),RCN CO,1,1,--,1,3
725,28th Infantry,11/06/1944,DIVARTY,893 TD BN (-),MED DET,--,--,--,--,0
726,28th Infantry,11/06/1944,DIVARTY,707 TANK BN (-),HHC,--,--,--,--,0
727,28th Infantry,11/06/1944,DIVARTY,707 TANK BN (-),SVC CO,--,--,--,--,0
728,28th Infantry,11/06/1944,DIVARTY,707 TANK BN (-),MED DET,--,--,--,--,0
729,28th Infantry,11/06/1944,DIV TRAINS,728 ORD LT MAINT CO,--,--,--,--,--,0
730,28th Infantry,11/06/1944,DIV TRAINS,103 MED BN (-),HHC,--,--,--,--,0
731,28th Infantry,11/06/1944,DIV TRAINS,103 MED BN (-),D CO,--,--,--,--,0
732,28th Infantry,11/06/1944,DIV TRAINS,SUPPORT TROOPS,"HQ, SP TROOPS",--,--,--,--,0
733,28th Infantry,11/06/1944,DIV TRAINS,SUPPORT TROOPS,MP PLATOON,--,--,--,--,0
734,28th Infantry,11/06/1944,DIV TRAINS,SUPPORT TROOPS,DIVISION BAND,--,--,--,--,0
735,28th Infantry,11/06/1944,DIV TRAINS,SUPPORT TROOPS,28 SIGNAL CO,--,--,--,--,0
736,28th Infantry,11/06/1944,DIV TRAINS,SUPPORT TROOPS,"MED DET, SP TROOPS",--,--,--,--,0
737,28th Infantry,11/06/1944,DIV TRAINS,28 QM CO,--,--,--,--,--,0
738,,,,,TOTAL,23,285,116,178,602
739,28th Infantry,11/07/1944,DIV HQ,HHC,--,--,--,--,--,0
740,28th Infantry,11/07/1944,DIV HQ,CIC DET,--,--,--,--,--,0
741,28th Infantry,11/07/1944,DIV HQ,103D ENGR CBT BN (-),HHC & SVC CO,--,--,--,--,0
742,28th Infantry,11/07/1944,DIV HQ,103D ENGR CBT BN (-),MED DET,--,--,--,--,0
743,28th Infantry,11/07/1944,DIV HQ,28TH RCN TRP (MECZ),--,--,--,--,1,1
744,28th Infantry,11/07/1944,DIV HQ,"D CO, 707 TANK BN",--,--,--,--,--,0
745,28th Infantry,11/07/1944,109TH RCT,"HQ, 109TH RCT",HHC,--,--,--,--,0
746,28th Infantry,11/07/1944,109TH RCT,"HQ, 109TH RCT",SVC CO,--,--,--,--,0
747,28th Infantry,11/07/1944,109TH RCT,"HQ, 109TH RCT",CANNON CO,--,--,--,--,0
748,28th Infantry,11/07/1944,109TH RCT,"HQ, 109TH RCT",ANTITANK CO,--,--,--,--,0
749,28th Infantry,11/07/1944,109TH RCT,"HQ, 109TH RCT",MED DET,--,--,--,--,0
750,28th Infantry,11/07/1944,109TH RCT,1ST BN,HHC,--,--,--,--,0
751,28th Infantry,11/07/1944,109TH RCT,1ST BN,A CO,--,1,--,1,2
752,28th Infantry,11/07/1944,109TH RCT,1ST BN,B CO,--,1,--,1,2
753,28th Infantry,11/07/1944,109TH RCT,1ST BN,C CO,--,--,--,--,0
754,28th Infantry,11/07/1944,109TH RCT,1ST BN,D CO,--,--,--,--,0
755,28th Infantry,11/07/1944,109TH RCT,2ND BN,HHC,--,1,--,--,1
756,28th Infantry,11/07/1944,109TH RCT,2ND BN,E CO,--,1,--,--,1
757,28th Infantry,11/07/1944,109TH RCT,2ND BN,F CO,--,4,--,6,10
758,28th Infantry,11/07/1944,109TH RCT,2ND BN,G CO,--,14,--,2,16
759,28th Infantry,11/07/1944,109TH RCT,2ND BN,H CO,1,--,--,--,1
760,28th Infantry,11/07/1944,109TH RCT,3D BN,HHC,--,--,--,--,0
761,28th Infantry,11/07/1944,109TH RCT,3D BN,I CO,--,2,--,1,3
762,28th Infantry,11/07/1944,109TH RCT,3D BN,K CO,--,--,--,--,0
763,28th Infantry,11/07/1944,109TH RCT,3D BN,L CO,--,--,--,1,1
764,28th Infantry,11/07/1944,109TH RCT,3D BN,M CO,--,--,--,1,1
765,28th Infantry,11/07/1944,109TH RCT,107TH FA BN,HHB,--,--,--,--,0
766,28th Infantry,11/07/1944,109TH RCT,107TH FA BN,SVC BTRY,--,--,--,--,0
767,28th Infantry,11/07/1944,109TH RCT,107TH FA BN,A BTRY,--,1,--,--,1
768,28th Infantry,11/07/1944,109TH RCT,107TH FA BN,B BTRY,--,1,--,--,1
769,28th Infantry,11/07/1944,109TH RCT,107TH FA BN,C BTRY,--,--,--,--,0
770,28th Infantry,11/07/1944,109TH RCT,107TH FA BN,MED DET,--,--,--,--,0
771,28th Infantry,11/07/1944,109TH RCT,"A CO, 103 ENGR CBT BN",--,--,--,--,--,0
772,28th Infantry,11/07/1944,109TH RCT,"A CO, 103 MED BN",--,--,--,--,--,0
773,28th Infantry,11/07/1944,110TH RCT,"HQ, 110TH RCT",HHC,--,--,--,1,1
774,28th Infantry,11/07/1944,110TH RCT,"HQ, 110TH RCT",SVC CO,--,--,--,--,0
775,28th Infantry,11/07/1944,110TH RCT,"HQ, 110TH RCT",CANNON CO,--,--,--,--,0
776,28th Infantry,11/07/1944,110TH RCT,"HQ, 110TH RCT",ANTITANK CO,--,--,--,1,1
777,28th Infantry,11/07/1944,110TH RCT,"HQ, 110TH RCT",MED DET,--,2,--,1,3
778,28th Infantry,11/07/1944,110TH RCT,1ST BN,HHC,--,1,--,--,1
779,28th Infantry,11/07/1944,110TH RCT,1ST BN,A CO,--,2,--,3,5
780,28th Infantry,11/07/1944,110TH RCT,1ST BN,B CO,--,3,--,4,7
781,28th Infantry,11/07/1944,110TH RCT,1ST BN,C CO,--,6,--,6,12
782,28th Infantry,11/07/1944,110TH RCT,1ST BN,D CO,--,3,--,1,4
783,28th Infantry,11/07/1944,110TH RCT,2D BN,HHC,--,--,--,--,0
784,28th Infantry,11/07/1944,110TH RCT,2D BN,E CO,--,9,--,4,13
785,28th Infantry,11/07/1944,110TH RCT,2D BN,F CO,--,--,--,1,1
786,28th Infantry,11/07/1944,110TH RCT,2D BN,G CO,--,1,1,2,4
787,28th Infantry,11/07/1944,110TH RCT,2D BN,H CO,--,--,--,1,1
788,28th Infantry,11/07/1944,110TH RCT,109TH FA BN,HHB,--,2,--,2,4
789,28th Infantry,11/07/1944,110TH RCT,109TH FA BN,SVC BTRY,--,--,--,1,1
790,28th Infantry,11/07/1944,110TH RCT,109TH FA BN,A BTRY,--,--,--,1,1
791,28th Infantry,11/07/1944,110TH RCT,109TH FA BN,B BTRY,--,--,--,1,1
792,28th Infantry,11/07/1944,110TH RCT,109TH FA BN,C BTRY,--,--,--,--,0
793,28th Infantry,11/07/1944,110TH RCT,109TH FA BN,MED DET,--,--,--,--,0
794,28th Infantry,11/07/1944,110TH RCT,"B CO, 103 ENGR CBT BN",--,--,--,--,--,0
795,28th Infantry,11/07/1944,110TH RCT,"B CO, 103 MED BN",--,--,--,--,--,0
796,28th Infantry,11/07/1944,112TH RCT,"HQ, 112 RCT",HHC,2,1,--,--,3
797,28th Infantry,11/07/1944,112TH RCT,"HQ, 112 RCT",SVC CO,--,--,--,--,0
798,28th Infantry,11/07/1944,112TH RCT,"HQ, 112 RCT",CANNON CO,--,--,--,--,0
799,28th Infantry,11/07/1944,112TH RCT,"HQ, 112 RCT",ANTITANK CO,--,--,--,--,0
800,28th Infantry,11/07/1944,112TH RCT,"HQ, 112 RCT",MED DET,--,1,1,2,4
801,28th Infantry,11/07/1944,112TH RCT,1ST BN,HHC,--,2,--,--,2
802,28th Infantry,11/07/1944,112TH RCT,1ST BN,A CO,--,--,--,--,0
803,28th Infantry,11/07/1944,112TH RCT,1ST BN,B CO,--,8,--,4,12
804,28th Infantry,11/07/1944,112TH RCT,1ST BN,C CO,--,3,--,--,3
805,28th Infantry,11/07/1944,112TH RCT,1ST BN,D CO,1,8,--,4,13
806,28th Infantry,11/07/1944,112TH RCT,2D BN,HHC,--,1,--,--,1
807,28th Infantry,11/07/1944,112TH RCT,2D BN,E CO,--,5,1,3,9
808,28th Infantry,11/07/1944,112TH RCT,2D BN,F CO,--,5,1,1,7
809,28th Infantry,11/07/1944,112TH RCT,2D BN,G CO,--,4,--,3,7
810,28th Infantry,11/07/1944,112TH RCT,2D BN,H CO,--,2,2,2,6
811,28th Infantry,11/07/1944,112TH RCT,3D BN,HHC,--,1,--,--,1
812,28th Infantry,11/07/1944,112TH RCT,3D BN,I CO,1,1,--,3,5
813,28th Infantry,11/07/1944,112TH RCT,3D BN,K CO,--,--,--,--,0
814,28th Infantry,11/07/1944,112TH RCT,3D BN,L CO,--,3,--,--,3
815,28th Infantry,11/07/1944,112TH RCT,3D BN,M CO,--,2,24,--,26
816,28th Infantry,11/07/1944,112TH RCT,229 FA BN,HHB,--,2,1,--,3
817,28th Infantry,11/07/1944,112TH RCT,229 FA BN,SVC BTRY,--,--,--,--,0
818,28th Infantry,11/07/1944,112TH RCT,229 FA BN,A BTRY,--,1,--,--,1
819,28th Infantry,11/07/1944,112TH RCT,229 FA BN,B BTRY,--,--,1,--,1
